hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,61,2018,December,52,24,0,3,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,2,No Deposit,13,NULL,0,Group,152.19999999999999,0,2,Canceled,12-15-2018
City Hotel,1,41,2018,December,53,30,0,4,2,0,0,SC,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9,NULL,0,Contract,112.84,0,1,Canceled,12-15-2018
City Hotel,1,30,2018,December,51,19,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,NULL,0,Contract,87,0,1,Canceled,12-16-2018
City Hotel,1,61,2018,December,53,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,NULL,0,Transient,100.67,0,1,Canceled,12-17-2018
City Hotel,1,9,2018,December,53,27,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,1,1,0,A,A,0,No Deposit,21,NULL,0,Transient,70,0,0,Canceled,12-18-2018
City Hotel,1,30,2018,December,52,26,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,NULL,0,Transient,87,0,2,Canceled,12-20-2018
City Hotel,1,33,2018,December,53,30,0,1,2,0,0,BB,PRT,Direct,Direct,0,1,0,D,D,0,No Deposit,14,NULL,0,Transient,94.5,0,0,Canceled,12-21-2018
City Hotel,1,64,2018,December,53,31,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,NULL,0,Transient,101.33,0,0,Canceled,12-21-2018
City Hotel,1,44,2018,December,52,24,0,3,3,0,0,BB,PRT,Direct,Direct,0,1,0,D,D,0,No Deposit,NULL,NULL,0,Transient,115,0,2,Canceled,12-21-2018
City Hotel,1,30,2018,December,53,28,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,8,NULL,0,Transient,67.5,0,0,Canceled,12-23-2018
City Hotel,1,13,2018,December,53,28,2,5,2,0,0,BB,BRA,Direct,Direct,0,1,0,B,B,1,No Deposit,NULL,NULL,0,Transient-Party,135.63999999999999,0,1,Canceled,12-23-2018
City Hotel,1,13,2018,December,53,28,2,5,0,2,0,BB,BRA,Direct,Direct,0,1,0,B,B,1,No Deposit,NULL,NULL,0,Transient-Party,7.7999999999999998,0,1,Canceled,12-23-2018
City Hotel,1,97,2018,December,53,28,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,83,NULL,0,Transient,70,0,1,Canceled,12-23-2018
City Hotel,1,98,2018,December,53,28,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,83,NULL,0,Transient-Party,59.5,0,0,Canceled,12-23-2018
City Hotel,1,20,2018,December,53,30,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,70,0,0,Canceled,12-23-2018
City Hotel,1,20,2018,December,53,30,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,70,0,0,Canceled,12-23-2018
City Hotel,1,20,2018,December,53,30,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,70,0,0,Canceled,12-23-2018
City Hotel,1,72,2018,December,53,31,0,1,2,0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,NULL,NULL,0,Transient,276.52999999999997,0,1,Canceled,12-24-2018
City Hotel,1,49,2018,December,53,30,0,4,1,1,0,BB,PRT,Direct,Direct,0,1,0,E,E,0,No Deposit,14,NULL,0,Transient,134,0,1,Canceled,12-24-2018
City Hotel,1,35,2018,December,53,28,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9,NULL,0,Contract,133.66999999999999,0,1,Canceled,12-26-2018
City Hotel,1,57,2018,December,53,28,2,6,2,0,0,SC,PRT,Online TA,TA/TO,0,1,0,D,D,1,No Deposit,9,NULL,0,Contract,99.450000000000003,0,1,Canceled,12-26-2018
City Hotel,1,105,2018,December,53,31,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,NULL,0,Contract,76.5,0,1,Canceled,12-28-2018
City Hotel,1,0,2018,December,53,28,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,1,0,0,A,D,0,No Deposit,28,NULL,0,Transient,58,0,0,Canceled,12-28-2018
City Hotel,1,0,2018,December,53,28,0,2,2,0,0,BB,PRT,Online TA,TA/TO,1,0,0,A,A,0,No Deposit,152,NULL,0,Transient,72.670000000000002,0,0,Canceled,12-29-2018
City Hotel,1,1,2018,December,53,28,0,4,2,0,1,BB,PRT,Groups,TA/TO,0,0,0,B,B,2,No Deposit,29,NULL,0,Transient,72.5,0,2,Canceled,12-29-2018
City Hotel,1,72,2018,December,53,30,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,110.8,0,1,Canceled,12-30-2018
City Hotel,1,65,2018,December,53,30,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,96.200000000000003,0,1,Canceled,12-30-2018
Resort Hotel,0,342,2018,July,27,1,0,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,C,C,3,No Deposit,NULL,NULL,0,Transient,0,0,0,Check-Out,7-01-2018
Resort Hotel,0,737,2018,July,27,1,0,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,C,C,4,No Deposit,NULL,NULL,0,Transient,0,0,0,Check-Out,7-01-2018
Resort Hotel,0,7,2018,July,27,1,0,1,1,0,0,BB,GBR,Direct,Direct,0,0,0,A,C,0,No Deposit,NULL,NULL,0,Transient,75,0,0,Check-Out,7-02-2018
Resort Hotel,0,13,2018,July,27,1,0,1,1,0,0,BB,GBR,Corporate,Corporate,0,0,0,A,A,0,No Deposit,304,NULL,0,Transient,75,0,0,Check-Out,7-02-2018
Resort Hotel,0,14,2018,July,27,1,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,98,0,1,Check-Out,7-03-2018
Resort Hotel,0,14,2018,July,27,1,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,98,0,1,Check-Out,7-03-2018
Resort Hotel,0,0,2018,July,27,1,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,NULL,NULL,0,Transient,107,0,0,Check-Out,7-03-2018
Resort Hotel,0,9,2018,July,27,1,0,2,2,0,0,FB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,303,NULL,0,Transient,103,0,1,Check-Out,7-03-2018
Resort Hotel,0,35,2018,July,27,1,0,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,145,0,0,Check-Out,7-05-2018
Resort Hotel,0,68,2018,July,27,1,0,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient,97,0,3,Check-Out,7-05-2018
Resort Hotel,0,18,2018,July,27,1,0,4,2,1,0,HB,ESP,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,241,NULL,0,Transient,154.77000000000001,0,1,Check-Out,7-05-2018
Resort Hotel,0,37,2018,July,27,1,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,94.709999999999994,0,0,Check-Out,7-05-2018
Resort Hotel,0,68,2018,July,27,1,0,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient,97,0,3,Check-Out,7-05-2018
Resort Hotel,0,37,2018,July,27,1,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8,NULL,0,Contract,97.5,0,0,Check-Out,7-05-2018
Resort Hotel,0,12,2018,July,27,1,0,1,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,88.200000000000003,0,0,Check-Out,7-02-2018
Resort Hotel,0,0,2018,July,27,1,0,1,2,0,0,BB,FRA,Corporate,Corporate,0,0,0,A,G,0,No Deposit,NULL,110,0,Transient,107.42,0,0,Check-Out,7-02-2018
Resort Hotel,0,7,2018,July,27,1,0,4,2,0,0,BB,GBR,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NULL,0,Transient,153,0,1,Check-Out,7-05-2018
Resort Hotel,0,37,2018,July,27,1,1,4,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,97.290000000000006,0,1,Check-Out,7-06-2018
Resort Hotel,0,72,2018,July,27,1,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250,NULL,0,Transient,84.670000000000002,0,1,Check-Out,7-07-2018
Resort Hotel,0,72,2018,July,27,1,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250,NULL,0,Transient,84.670000000000002,0,1,Check-Out,7-07-2018
Resort Hotel,0,72,2018,July,27,1,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250,NULL,0,Transient,99.670000000000002,0,1,Check-Out,7-07-2018
Resort Hotel,0,127,2018,July,27,1,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,I,0,No Deposit,115,NULL,0,Contract,94.950000000000003,0,1,Check-Out,7-01-2018
Resort Hotel,0,78,2018,July,27,1,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,NULL,0,Transient,63.600000000000001,1,0,Check-Out,7-08-2018
Resort Hotel,0,48,2018,July,27,1,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Contract,79.5,0,0,Check-Out,7-08-2018
Resort Hotel,0,77,2018,July,27,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,94,0,0,Check-Out,7-08-2018
Resort Hotel,0,99,2018,July,27,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,87.299999999999997,1,1,Check-Out,7-08-2018
Resort Hotel,0,118,2018,July,27,1,4,10,1,0,0,BB,NULL,Direct,Direct,0,0,0,A,A,2,No Deposit,NULL,NULL,0,Transient,62,0,2,Check-Out,7-15-2018
Resort Hotel,0,95,2018,July,27,1,4,11,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,63.859999999999999,0,0,Check-Out,7-16-2018
Resort Hotel,0,69,2018,July,27,2,2,4,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,175,NULL,0,Transient,65.5,0,0,Check-Out,7-08-2018
Resort Hotel,0,15,2018,July,27,2,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,98,0,0,Check-Out,7-06-2018
Resort Hotel,0,36,2018,July,27,2,1,3,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,108.8,0,1,Check-Out,7-06-2018
Resort Hotel,0,70,2018,July,27,2,2,3,2,0,0,HB,ROU,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,137,0,1,Check-Out,7-07-2018
Resort Hotel,0,45,2018,July,27,2,2,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Contract,79.5,0,0,Check-Out,7-07-2018
Resort Hotel,0,16,2018,July,27,2,2,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,123,0,0,Check-Out,7-07-2018
Resort Hotel,0,70,2018,July,27,2,2,3,2,0,0,HB,ROU,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,137,0,1,Check-Out,7-07-2018
Resort Hotel,0,107,2018,July,27,2,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,110.7,0,2,Check-Out,7-09-2018
Resort Hotel,0,96,2018,July,27,2,2,5,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,NULL,0,Transient,58.950000000000003,0,1,Check-Out,7-09-2018
Resort Hotel,0,113,2018,July,27,2,2,5,2,0,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,156,NULL,0,Transient-Party,82.879999999999995,0,2,Check-Out,7-09-2018
Resort Hotel,0,90,2018,July,27,2,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,243,NULL,0,Contract,82.349999999999994,0,0,Check-Out,7-09-2018
Resort Hotel,0,50,2018,July,27,2,2,5,2,0,0,HB,IRL,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,241,NULL,0,Transient,119.34999999999999,0,1,Check-Out,7-09-2018
Resort Hotel,0,113,2018,July,27,2,2,5,2,0,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,NULL,0,Transient-Party,67.579999999999998,0,2,Check-Out,7-09-2018
Resort Hotel,0,93,2018,July,27,2,3,8,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,NULL,0,Contract,56.009999999999998,0,0,Check-Out,7-13-2018
Resort Hotel,0,76,2018,July,27,2,4,10,2,0,0,BB,OMN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Contract,110.7,0,0,Check-Out,7-16-2018
Resort Hotel,0,3,2018,July,27,2,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,88.200000000000003,1,0,Check-Out,7-03-2018
Resort Hotel,0,1,2018,July,27,2,0,1,2,0,0,BB,ARG,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,147,1,0,Check-Out,7-03-2018
Resort Hotel,0,1,2018,July,27,2,0,1,2,2,0,BB,ESP,Direct,Direct,0,0,0,C,C,0,No Deposit,NULL,NULL,0,Transient,107,1,2,Check-Out,7-03-2018
Resort Hotel,0,0,2018,July,27,2,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,NULL,NULL,0,Transient,147,0,0,Check-Out,7-03-2018
Resort Hotel,0,0,2018,July,27,2,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,117.90000000000001,0,2,Check-Out,7-03-2018
Resort Hotel,0,0,2018,July,27,2,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,123,0,0,Check-Out,7-03-2018
Resort Hotel,0,14,2018,July,27,2,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,242,NULL,0,Transient,98,0,1,Check-Out,7-04-2018
Resort Hotel,0,10,2018,July,27,2,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,NULL,0,Transient,117.81,0,0,Check-Out,7-04-2018
Resort Hotel,0,5,2018,July,27,2,0,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,135,1,2,Check-Out,7-04-2018
Resort Hotel,0,17,2018,July,27,2,0,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,133,0,1,Check-Out,7-05-2018
Resort Hotel,0,93,2018,July,27,2,0,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,115,NULL,0,Contract,58.950000000000003,0,0,Check-Out,7-05-2018
Resort Hotel,0,10,2018,July,27,3,0,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,G,H,0,No Deposit,240,NULL,0,Transient,153,1,0,Check-Out,7-05-2018
Resort Hotel,0,3,2018,July,27,3,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,110.5,0,0,Check-Out,7-05-2018
Resort Hotel,0,51,2018,July,27,3,0,2,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient,97,0,0,Check-Out,7-05-2018
Resort Hotel,0,2,2018,July,27,3,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient,91.5,0,0,Check-Out,7-05-2018
Resort Hotel,0,15,2018,July,27,3,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,114.5,0,0,Check-Out,7-05-2018
Resort Hotel,0,3,2018,July,27,3,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,90.900000000000006,1,0,Check-Out,7-06-2018
Resort Hotel,0,2,2018,July,27,3,2,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,122,0,0,Check-Out,7-07-2018
Resort Hotel,0,72,2018,July,27,3,2,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,105,NULL,0,Transient,110.7,1,0,Check-Out,7-07-2018
Resort Hotel,0,81,2018,July,27,3,2,6,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,NULL,0,Transient,85.859999999999999,0,0,Check-Out,7-11-2018
Resort Hotel,0,99,2018,July,27,3,2,7,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,58.950000000000003,0,0,Check-Out,7-12-2018
Resort Hotel,0,364,2018,July,27,3,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,55.68,0,0,Check-Out,7-13-2018
Resort Hotel,0,99,2018,July,27,3,3,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115,NULL,0,Contract,111.15000000000001,0,0,Check-Out,7-13-2018
Resort Hotel,0,324,2018,July,27,3,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,NULL,0,Contract,134.72999999999999,0,0,Check-Out,7-17-2018
Resort Hotel,0,69,2018,July,27,3,4,10,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,241,NULL,0,Transient,92.450000000000003,0,1,Check-Out,7-17-2018
Resort Hotel,0,12,2018,July,27,3,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,73.799999999999997,0,0,Check-Out,7-04-2018
Resort Hotel,0,9,2018,July,27,3,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,98,1,2,Check-Out,7-04-2018
Resort Hotel,0,1,2018,July,27,3,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,131,0,1,Check-Out,7-04-2018
Resort Hotel,0,21,2018,July,27,3,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,123,0,0,Check-Out,7-04-2018
Resort Hotel,0,9,2018,July,27,3,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241,NULL,0,Transient,94.709999999999994,0,0,Check-Out,7-04-2018
Resort Hotel,0,109,2018,July,27,3,0,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,123,0,2,Check-Out,7-04-2018
Resort Hotel,0,63,2018,July,27,3,2,5,3,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,105,NULL,0,Transient,196.53999999999999,0,1,Check-Out,7-10-2018
Resort Hotel,0,101,2018,July,27,3,2,5,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,99.299999999999997,1,2,Check-Out,7-10-2018
Resort Hotel,0,102,2018,July,27,3,2,5,2,0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,90.950000000000003,0,0,Check-Out,7-10-2018
Resort Hotel,0,4,2018,July,27,4,2,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,C,0,No Deposit,250,NULL,0,Transient,92.670000000000002,0,1,Check-Out,7-07-2018
Resort Hotel,0,98,2018,July,27,4,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,71.549999999999997,1,0,Check-Out,7-07-2018
Resort Hotel,0,92,2018,July,27,4,2,4,1,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,96.489999999999995,0,2,Check-Out,7-10-2018
Resort Hotel,0,95,2018,July,27,4,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,85.799999999999997,1,2,Check-Out,7-10-2018
Resort Hotel,0,102,2018,July,27,4,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,96.299999999999997,0,1,Check-Out,7-11-2018
Resort Hotel,0,115,2018,July,27,4,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,NULL,0,Transient,58.950000000000003,0,1,Check-Out,7-11-2018
Resort Hotel,0,102,2018,July,27,4,2,5,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,73.799999999999997,0,2,Check-Out,7-11-2018
Resort Hotel,0,86,2018,July,27,4,2,5,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,97,0,2,Check-Out,7-11-2018
Resort Hotel,0,78,2018,July,27,4,2,5,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NULL,0,Transient,139,0,2,Check-Out,7-11-2018
Resort Hotel,0,52,2018,July,27,4,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147,NULL,0,Transient,67.239999999999995,0,0,Check-Out,7-11-2018
Resort Hotel,0,29,2018,July,27,4,2,6,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,116.5,0,1,Check-Out,7-12-2018
Resort Hotel,0,109,2018,July,27,4,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,123,0,1,Check-Out,7-12-2018
Resort Hotel,0,92,2018,July,27,4,4,6,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,71.549999999999997,0,1,Check-Out,7-14-2018
Resort Hotel,0,92,2018,July,27,4,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,71.549999999999997,0,1,Check-Out,7-14-2018
Resort Hotel,0,79,2018,July,27,4,4,6,2,1,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250,NULL,0,Transient,149,0,1,Check-Out,7-14-2018
Resort Hotel,0,2,2018,July,27,4,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,G,1,No Deposit,240,NULL,0,Transient,163,1,0,Check-Out,7-05-2018
Resort Hotel,0,30,2018,July,27,4,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,C,0,No Deposit,8,NULL,0,Contract,79.5,0,0,Check-Out,7-05-2018
Resort Hotel,0,32,2018,July,27,4,0,1,4,0,0,FB,PRT,Complementary,Direct,0,0,0,H,H,2,No Deposit,NULL,NULL,0,Transient,0,0,1,Check-Out,7-05-2018
Resort Hotel,0,8,2018,July,27,4,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,123,0,0,Check-Out,7-05-2018
Resort Hotel,0,100,2018,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient-Party,73.799999999999997,1,1,Check-Out,7-06-2018
Resort Hotel,0,1,2018,July,27,4,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,114.5,0,0,Check-Out,7-06-2018
Resort Hotel,0,100,2018,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,73.799999999999997,0,2,Check-Out,7-06-2018
Resort Hotel,0,100,2018,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient-Party,73.799999999999997,0,1,Check-Out,7-06-2018
Resort Hotel,0,9,2018,July,28,5,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,88.200000000000003,0,1,Check-Out,7-06-2018
Resort Hotel,0,0,2018,July,28,5,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,306,NULL,0,Transient,85.099999999999994,0,0,Check-Out,7-06-2018
Resort Hotel,0,9,2018,July,28,5,1,0,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,NULL,0,Transient,89,0,0,Check-Out,7-06-2018
Resort Hotel,0,2,2018,July,28,5,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,80.099999999999994,0,0,Check-Out,7-06-2018
Resort Hotel,0,2,2018,July,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,98,0,0,Check-Out,7-06-2018
Resort Hotel,0,9,2018,July,28,5,1,0,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,NULL,0,Transient,101,1,0,Check-Out,7-06-2018
Resort Hotel,0,2,2018,July,28,5,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,167,0,1,Check-Out,7-06-2018
Resort Hotel,0,44,2018,July,28,5,2,0,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,240,NULL,0,Transient,225,2,0,Check-Out,7-07-2018
Resort Hotel,0,80,2018,July,28,5,2,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient,97,1,0,Check-Out,7-07-2018
